ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
4431,Dotyczy: Skaner dokumentów nie pobiera kartek,Opis: Dotyczy: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,09.11.2025 12:28:00,0,0.0
4432,Wygasło hasło do systemu Windows,Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 12:57:29,0,0.0
4433,Błąd synchronizacji hasła - prośba o pilną weryfikację.,Opis: Błąd synchronizacji hasła - prośba o pilną weryfikację. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 17:13:42,0,0.0
4434,artefakty graficzne w interfejsie użytkownika uniemożliwia pracę problem sterownika graficznego - stanowisko nieczynne.,Opis: artefakty graficzne w interfejsie użytkownika uniemożliwia pracę problem sterownika graficznego - stanowisko nieczynne. Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Problem rozwiązany po aktualizacji sterowników.,POS - Błąd interfejsu,[System] Incident,09.11.2025 13:04:41,3,0.9
4435,Wymagany serwis: Awaria webserwisu obsługi nagród błąd bazy danych timeout połączenia - błąd powtarzalny. system lojalnościowy,"Opis: Wymagany serwis: Awaria webserwisu obsługi nagród błąd bazy danych timeout połączenia - błąd powtarzalny. system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Serwer lojalnościowy odpowiada, punkty naliczają się.",Loyalty - Niedostępność serwisu,[System] Incident,09.11.2025 20:43:52,4,0.9
4436,Incydent: Błąd synchronizacji ewidencji czasu pracy z serwerem,"Opis: Incydent: Błąd synchronizacji ewidencji czasu pracy z serwerem Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.",RCP - Błąd synchronizacji,[System] Incident,09.11.2025 21:56:52,3,0.9
4437,Program antywirusowy blokuje aplikację - prośba o pilną weryfikację.,Opis: Program antywirusowy blokuje aplikację - prośba o pilną weryfikację. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,09.11.2025 16:46:41,0,0.0
4438,Awaria: Błąd sterownika HID skanera kodów skaner Honeywell czytnik kodów,"Opis: Awaria: Błąd sterownika HID skanera kodów skaner Honeywell czytnik kodów Działanie naprawcze: Wymieniono kabel USB skanera. Podsumowanie: Skaner działa poprawnie, kody są odczytywane.",Skaner - Błąd sterownika,[System] Incident,09.11.2025 12:55:52,4,0.9
4439,Program antywirusowy blokuje aplikację,Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,09.11.2025 13:56:08,0,0.0
4440,Błąd generowania pliku PDF faktury zawieszenie modułu fakturowania,"Opis: Błąd generowania pliku PDF faktury zawieszenie modułu fakturowania Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Problem rozwiązany, moduł działa stabilnie.",Faktury - Błąd API,[System] Incident,09.11.2025 11:59:01,3,0.9
4441,Prośba o wsparcie: Utrata sygnału wideo na kontrolerze KDS stacja grill system offline,Opis: Prośba o wsparcie: Utrata sygnału wideo na kontrolerze KDS stacja grill system offline Działanie naprawcze: Podmieniono klawiaturę bumpbar na zapasową. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,09.11.2025 20:56:30,6,0.9
4442,Problem z zasilaczem do laptopa Dell,Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,09.11.2025 14:02:47,0,0.0
4443,Awaria: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku,"Opis: Awaria: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Kabel podłączony poprawnie, sygnał dociera.",Szuflada - Awaria otwarcia,[System] Incident,09.11.2025 21:22:19,6,0.9
4444,Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji błąd krytyczny aplikacji,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji błąd krytyczny aplikacji Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,09.11.2025 18:43:08,6,0.9
4445,Utrata komunikacji z terminalem płatniczym (PED) model Verifone nie drukuje potwierdzenia - błąd powtarzalny.,"Opis: Utrata komunikacji z terminalem płatniczym (PED) model Verifone nie drukuje potwierdzenia - błąd powtarzalny. Działanie naprawcze: Skonfigurowano ponownie adres IP terminala w ustawieniach POS. Podsumowanie: Problem z kablem USB rozwiązany, zasilanie przywrócone.",Terminal - Błąd komunikacji,[System] Incident,09.11.2025 15:01:36,3,0.9
4446,prośba o wsparcie: Artefakty graficzne w interfejsie użytkownika - stanowisko nieczynne.,"Opis: prośba o wsparcie: Artefakty graficzne w interfejsie użytkownika - stanowisko nieczynne. Działanie naprawcze: Wyczyszczono cache graficzny aplikacji. Podsumowanie: Interfejs wyświetla się poprawnie, artefakty zniknęły.",POS - Błąd interfejsu,[System] Incident,09.11.2025 11:28:00,3,0.9
4447,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 13:36:27,0,0.0
4448, Awaria switcha w szafie rack - blokuje obsługę klienta.,Opis:  Awaria switcha w szafie rack - blokuje obsługę klienta. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,09.11.2025 19:46:10,0,0.0
4449,Dotyczy: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy,Opis: Dotyczy: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy Działanie naprawcze: Oczyszczono pamięć podręczną aplikacji i zaktualizowano sterowniki dotyku. Podsumowanie: Aplikacja działa płynnie po restarcie.,POS - Zawieszenie aplikacji,[System] Incident,09.11.2025 10:16:16,4,0.9
4450,Zgłoszenie awarii: Awaria switcha w szafie rack,Opis: Zgłoszenie awarii: Awaria switcha w szafie rack Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,09.11.2025 15:13:59,0,0.0
4451,Wygasło hasło do systemu Windows,Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 16:28:40,0,0.0
4452,Telefon VoIP nie ma sygnału,Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,09.11.2025 09:32:56,0,0.0
4453,dotyczy: Błąd synchronizacji hasła,Opis: dotyczy: Błąd synchronizacji hasła Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,09.11.2025 10:29:44,0,0.0
4454,Prośba o nadanie uprawnień do grupy - prośba o interwencję.,Opis: Prośba o nadanie uprawnień do grupy - prośba o interwencję. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 12:32:24,0,0.0
4455,awaria switcha w szafie rack,Opis: awaria switcha w szafie rack Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 14:46:27,0,0.0
4456,adobe Reader nie otwiera plików PDF,Opis: adobe Reader nie otwiera plików PDF Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,09.11.2025 08:32:50,0,0.0
4457,Bład systemu: Opóznienie replikacji cennika z serwera centralnego ceny nie zaktualizowały się,"Opis: Bład systemu: Opóznienie replikacji cennika z serwera centralnego ceny nie zaktualizowały się Działanie naprawcze: Wymuszono pełną synchronizację bazy produktów. Podsumowanie: Problem rozwiązany, promocje są widoczne.",System - Opóźnienie replikacji,[System] Incident,09.11.2025 09:31:48,3,0.9
4458,Błąd systemu: Klawiatura numeryczna nie działa,Opis: Błąd systemu: Klawiatura numeryczna nie działa Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,09.11.2025 12:15:54,0,0.0
4459,Problem z uwierzytelnianiem dwuskladnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskladnikowym (MFA) Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 14:50:53,0,0.0
4460,Problem z zasilaczem do laptopa Dell,Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,09.11.2025 17:23:11,0,0.0
4461,Klawiatura numeryczna nie działa,Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,09.11.2025 16:54:48,0,0.0
4462,Dotyczy: Błąd konfiguracji adresu IP,Opis: Dotyczy: Błąd konfiguracji adresu IP Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,09.11.2025 13:46:12,0,0.0
4463,Incydent: Awaria webserwisu obsługi nagród błąd bazy danych system lojalnościowy,Opis: Incydent: Awaria webserwisu obsługi nagród błąd bazy danych system lojalnościowy Działanie naprawcze: Zgłoszono incydent do dostawcy systemu lojalnościowego. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,09.11.2025 14:28:30,4,0.9
4464,Dotyczy: Niska przepustowosc łącza internetowego - blokuje obsluge klienta.,"Opis: Dotyczy: Niska przepustowosc łącza internetowego - blokuje obsluge klienta. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 23:53:19,0,0.0
4465,Błąd uruchamiania Microsoft Outlook,"Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,09.11.2025 13:07:05,0,0.0
4466,Konto pocztowe przepełnione - blokuje obsługę klienta.,Opis: Konto pocztowe przepełnione - blokuje obsługę klienta. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 15:26:54,0,0.0
4467,Wygasło hasło do systemu Windows - prośba o interwencję.,Opis: Wygasło hasło do systemu Windows - prośba o interwencję. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,09.11.2025 13:50:37,0,0.0
4468,Brak tonera w drukarce korytarzowej,"Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,09.11.2025 16:49:59,0,0.0
4469,Incydent: Brak dostępu do zasobów zewnętrznych,Opis: Incydent: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 15:42:21,0,0.0
4470,Prośba o wsparcie: Niska przepustowość łącza internetowego,Opis: Prośba o wsparcie: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,09.11.2025 12:49:57,0,0.0
4471,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,09.11.2025 08:08:17,0,0.0
4472,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,09.11.2025 12:44:56,0,0.0
4473,Zablokowane konto domenowe AD - błąd powtarzalny.,Opis: Zablokowane konto domenowe AD - błąd powtarzalny. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,09.11.2025 12:40:51,0,0.0
4474,Prośba o korektę czasu pracy - zapomniane odbicie odbicie prywatne zamiast służbowego korekta czasu,"Opis: Prośba o korektę czasu pracy - zapomniane odbicie odbicie prywatne zamiast służbowego korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,09.11.2025 20:29:06,4,0.9
4475,Błąd konfiguracji adresu IP,Opis: Błąd konfiguracji adresu IP Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,09.11.2025 17:12:25,0,0.0
4476,Błąd systemu: Całkowite zawieszenie procesu aplikacji sprzedażowej stanowisko nr 14 - prośba o pilną weryfikację.,"Opis: Błąd systemu: Całkowite zawieszenie procesu aplikacji sprzedażowej stanowisko nr 14 - prośba o pilną weryfikację. Działanie naprawcze: Zabito proces aplikacji POS w menedżerze zadań i uruchomiono ponownie. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.",POS - Zawieszenie aplikacji,[System] Incident,09.11.2025 11:30:39,3,0.9
4477,Problem techniczny: Uszkodzenie modułu laserowego skanera skaner Honeywell przerywa połączenie czytnik kodów,"Opis: Problem techniczny: Uszkodzenie modułu laserowego skanera skaner Honeywell przerywa połączenie czytnik kodów Działanie naprawcze: Wymieniono kabel USB skanera. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.",Skaner - Błąd sterownika,[System] Incident,09.11.2025 10:08:32,4,0.9
4478,Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie brak wydruku potwierdzenia - wymagany restart nie pomógł.,"Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie brak wydruku potwierdzenia - wymagany restart nie pomógł. Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Problem rozwiązany, zamknięcie dnia zakończone sukcesem.",POS - Błąd zamknięcia doby,[System] Incident,09.11.2025 13:53:29,3,0.9
4479,Niska przepustowość łącza internetowego,Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,09.11.2025 14:45:57,0,0.0
4480,Słuchawki z mikrofonem nie są wykrywane przez system,Opis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,09.11.2025 11:46:57,0,0.0
4481,Awaria: Błąd komunikacji RS232 z drukarką fiskalną drukarka Epson dioda Error świeci ciągle - prośba o pilną weryfikację.,Opis: Awaria: Błąd komunikacji RS232 z drukarką fiskalną drukarka Epson dioda Error świeci ciągle - prośba o pilną weryfikację. Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Błąd pamięci ustąpił po restarcie.,Drukarka fiskalna - Błąd pamięci,[System] Incident,09.11.2025 20:03:01,4,0.9
4482,błąd systemu: Awaria switcha w szafie rack,"Opis: błąd systemu: Awaria switcha w szafie rack Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,09.11.2025 09:46:26,0,0.0
4483,Awaria: Awaria mikroserwisu obsługi mobile nie nalicza rabatów aplikacja lojalnościowa,"Opis: Awaria: Awaria mikroserwisu obsługi mobile nie nalicza rabatów aplikacja lojalnościowa Działanie naprawcze: Zrestartowano bramkę API integrującą mobile z POS. Podsumowanie: Zgłoszenie zamknięte, błąd globalny usunięty.",Aplikacja mobilna - Błąd API,[System] Incident,09.11.2025 12:01:44,4,0.9
